# Median QSO composite spectrum using 2204 QSO spectra from 66
# SDSS spectroscopic plates.
#
#    wl        fl        er        lq        uq  nspec
#
1102.50    4.3750    0.2563    1.9430    7.2700 108
1103.50    4.8290    0.2661    1.6520    7.1820 108
1104.50    5.1730    0.2185    2.5280    7.0690 108
1105.50    4.9950    0.2467    2.0330    7.1600 108
1106.50    4.8940    0.2249    2.1400    6.8140 108
1107.50    4.9350    0.2222    2.5910    7.2310 109
1108.50    5.0160    0.2456    2.2070    7.3360 109
1109.50    4.4870    0.2338    2.1930    7.0750 109
1110.50    5.4290    0.2493    2.2700    7.5000 110
1111.50    5.1990    0.2572    2.1210    7.5170 110
1112.50    5.0090    0.2309    2.3670    7.2110 110
1113.50    4.8460    0.2637    2.1320    7.6630 110
1114.50    4.5890    0.2461    2.3790    7.5420 110
1115.50    5.1730    0.2916    1.7970    7.9420 111
1116.50    5.1980    0.2521    2.1400    7.4760 112
1117.50    5.1420    0.2157    2.9090    7.4750 112
1118.50    5.2100    0.2226    2.3450    7.0990 114
1119.50    5.0330    0.2571    1.9930    7.4840 114
1120.50    5.0450    0.2497    2.0260    7.3820 115
1121.50    5.3290    0.2411    2.7860    7.9570 115
1122.50    4.9110    0.2498    2.0910    7.4480 115
1123.50    5.2600    0.2045    3.1190    7.5240 116
1124.50    4.7670    0.2213    2.7060    7.4940 117
1125.50    5.1850    0.2253    2.5050    7.4000 118
1126.50    4.4930    0.2266    2.4360    7.3580 118
1127.50    5.1760    0.2319    2.0330    7.0920 119
1128.50    5.1080    0.2111    2.6860    7.2920 119
1129.50    5.1250    0.2449    2.0600    7.4040 119
1130.50    4.7910    0.2144    2.6760    7.3730 120
1131.50    4.8250    0.2598    1.8820    7.5730 120
1132.50    4.4830    0.2152    2.2300    6.9450 120
1133.50    4.8830    0.2205    2.2830    7.1150 120
1134.50    4.7640    0.2562    1.9080    7.5440 121
1135.50    4.7030    0.2136    2.1880    6.9250 123
1136.50    4.6470    0.2285    2.0700    7.1390 123
1137.50    4.8160    0.2242    2.2580    7.2310 123
1138.50    4.4510    0.2435    2.1150    7.5370 124
1139.50    4.5040    0.1944    2.6330    6.9630 124
1140.50    4.6160    0.2187    1.9890    6.8600 124
1141.50    4.3810    0.2116    2.1700    6.9020 125
1142.50    4.4500    0.2009    2.1300    6.6230 125
1143.50    4.6730    0.2071    2.1880    6.8190 125
1144.50    4.5800    0.2046    2.5460    7.1220 125
1145.50    4.6490    0.2098    2.3270    7.0180 125
1146.50    5.1410    0.2072    2.7410    7.3930 126
1147.50    4.6580    0.1705    2.6440    6.5010 128
1148.50    4.7480    0.1902    2.5390    6.8420 128
1149.50    4.8330    0.2227    2.2710    7.3100 128
1150.50    4.4990    0.1976    2.4540    6.9260 128
1151.50    4.6830    0.2029    1.8890    6.4970 129
1152.50    4.8120    0.2412    2.0450    7.5250 129
1153.50    4.9620    0.2298    2.4240    7.6850 131
1154.50    4.2420    0.2174    2.1890    7.1850 132
1155.50    4.9460    0.1948    2.2650    6.7410 132
1156.50    4.8630    0.2084    2.6360    7.4600 134
1157.50    4.7560    0.1980    2.4910    7.0760 134
1158.50    4.8090    0.2228    2.4120    7.5710 134
1159.50    4.4090    0.2036    2.4470    7.1780 135
1160.50    4.7080    0.1925    2.6760    7.1490 135
1161.50    4.9180    0.2057    2.1070    6.8880 135
1162.50    4.8300    0.1986    2.3070    6.9210 135
1163.50    4.9300    0.2318    2.0950    7.4820 135
1164.50    4.9790    0.2140    2.4350    7.4080 135
1165.50    4.9930    0.2519    1.9690    7.8220 135
1166.50    5.0020    0.2642    1.8010    7.9410 135
1167.50    5.2200    0.2556    2.0660    8.0490 137
1168.50    5.1310    0.2436    2.0310    7.7330 137
1169.50    5.3840    0.2426    2.1100    7.8100 138
1170.50    5.2540    0.2235    2.4060    7.6560 138
1171.50    5.6890    0.2052    2.7770    7.5990 138
